x,y,z
7562.5,1437.5,400.8638769
7625,1437.5,397.6715879
7687.5,1437.5,389.2276815
7750,1437.5,391.0614873
7812.5,1437.5,388.2791957
7875,1437.5,389.1197483
7937.5,1437.5,395.7367186
8000,1437.5,405.5144095
8062.5,1437.5,389.1315428
8125,1437.5,377.0005232
8187.5,1437.5,373.8458936
8250,1437.5,361.2669832
8312.5,1437.5,354.4832415
8375,1437.5,345.1213609
8437.5,1437.5,338.2210333
8500,1437.5,338.7285189
8562.5,1437.5,321.3221911
8625,1437.5,302.899282
8687.5,1437.5,275.0046317
8750,1437.5,251.5925907
8812.5,1437.5,233.3945423
8875,1437.5,231.0944832
8937.5,1437.5,212.8512705
9000,1437.5,200.2503935
1000,1500,88.41384643
1062.5,1500,107.3213628
1125,1500,114.2079334
1187.5,1500,118.2203367
1250,1500,126.0605319
1312.5,1500,127.0931465
1375,1500,128.5181303
1437.5,1500,145.8222421
1500,1500,163.3631655
1562.5,1500,163.3630279
1625,1500,162.435629
1687.5,1500,164.4203048
1750,1500,165.9458803
1812.5,1500,171.5454269
1875,1500,183.1604958
1937.5,1500,186.2443786
2000,1500,190.3632922
2062.5,1500,211.0037437
2125,1500,231.2928202
2187.5,1500,249.7188587
2250,1500,260.0885451
2312.5,1500,276.372068
2375,1500,284.6241987
2437.5,1500,292.1937309
2500,1500,304.2264471
2562.5,1500,306.59836
2625,1500,303.7004477
2687.5,1500,302.8303606
2750,1500,301.089032
2812.5,1500,304.5063498
2875,1500,297.9440071
2937.5,1500,307.6983961
3000,1500,307.4418162
3062.5,1500,301.2396255
3125,1500,300.9802071
3187.5,1500,308.1085208
3250,1500,309.8288207
3312.5,1500,310.4740006
3375,1500,312.5780817
3437.5,1500,312.6715983
3500,1500,317.6163118
3562.5,1500,312.5412872
3625,1500,311.1184026
3687.5,1500,324.0534963
3750,1500,328.5890441
3812.5,1500,333.3816623
3875,1500,353.1490839
3937.5,1500,368.3888197
4000,1500,375.3267744
4062.5,1500,383.5138076
4125,1500,386.8379077
4187.5,1500,397.8229333
4250,1500,409.983032
4312.5,1500,422.6895548
4375,1500,435.1937957
4437.5,1500,444.8443918
4500,1500,450.0834879
4562.5,1500,448.3568358
4625,1500,453.3763174
4687.5,1500,459.2731413
4750,1500,462.9567844
4812.5,1500,464.6641675
4875,1500,473.0557372
4937.5,1500,476.4170675
5000,1500,482.131249
5062.5,1500,478.9184683
5125,1500,471.7495965
5187.5,1500,462.9426551
5250,1500,461.3296888
5312.5,1500,463.8151555
5375,1500,470.300722
5437.5,1500,469.2076772
5500,1500,464.5123916
5562.5,1500,464.7564431
5625,1500,467.6425865
5687.5,1500,473.4456524
5750,1500,469.9712827
5812.5,1500,475.8580793
5875,1500,477.9364934
5937.5,1500,489.0997135
6000,1500,494.5242392
6062.5,1500,487.5653076
6125,1500,476.9432751
6187.5,1500,469.0501241
6250,1500,465.5967635
6312.5,1500,457.1052844
6375,1500,450.3045368
6437.5,1500,448.9526143
6500,1500,437.5289594
6562.5,1500,436.9263647
6625,1500,432.9590161
6687.5,1500,424.6400986
6750,1500,422.4988749
6812.5,1500,413.9434674
6875,1500,410.6055998
6937.5,1500,412.711834
7000,1500,419.5237108
7062.5,1500,417.3469763
7125,1500,415.2853832
7187.5,1500,408.1394924
7250,1500,408.0315191
7312.5,1500,416.814643
7375,1500,415.5219346
7437.5,1500,412.0924153
7500,1500,405.9143225
7562.5,1500,406.7830477
7625,1500,402.3008295
7687.5,1500,405.4987662
7750,1500,400.6503172
7812.5,1500,396.6493822
7875,1500,390.9018584
7937.5,1500,402.2445193
8000,1500,409.8827061
8062.5,1500,394.8813886
8125,1500,384.7303692
8187.5,1500,383.8927008
8250,1500,369.6238192
8312.5,1500,364.4110547
8375,1500,357.0937072
8437.5,1500,345.1169722
8500,1500,341.588383
8562.5,1500,321.0681157
8625,1500,304.109381
8687.5,1500,281.1156573
8750,1500,265.5916555
8812.5,1500,248.2203654
8875,1500,227.3986836
8937.5,1500,217.593055
9000,1500,199.9369593
1000,1562.5,81.89040738
1062.5,1562.5,102.5576483
1125,1562.5,111.9369088
1187.5,1562.5,117.1769189
1250,1562.5,118.9939655
1312.5,1562.5,132.9906333
1375,1562.5,132.512404
1437.5,1562.5,145.1037209
1500,1562.5,172.8576455
1562.5,1562.5,168.8726332
1625,1562.5,163.5757156
1687.5,1562.5,171.7957473
1750,1562.5,167.0021417
1812.5,1562.5,165.489875
1875,1562.5,180.5032179
1937.5,1562.5,187.6821028
2000,1562.5,183.1209511
2062.5,1562.5,208.0509973
2125,1562.5,223.8775947
2187.5,1562.5,241.5960683
2250,1562.5,253.362942
2312.5,1562.5,269.6459414
2375,1562.5,283.5667574
2437.5,1562.5,289.0592452
2500,1562.5,300.2103388
2562.5,1562.5,292.882005
2625,1562.5,298.744207
2687.5,1562.5,304.6572717
2750,1562.5,305.245681
2812.5,1562.5,302.1752757
2875,1562.5,294.92531
2937.5,1562.5,304.31136
3000,1562.5,305.8727146
3062.5,1562.5,302.558794
3125,1562.5,312.4250369
3187.5,1562.5,315.6195944
3250,1562.5,318.6522569
3312.5,1562.5,321.5242169
3375,1562.5,321.473089
3437.5,1562.5,322.1180847
3500,1562.5,330.6809012
3562.5,1562.5,323.336353
3625,1562.5,318.6011939
3687.5,1562.5,330.3474231
3750,1562.5,335.4022535
3812.5,1562.5,352.605338
3875,1562.5,369.190775
3937.5,1562.5,373.9046648
4000,1562.5,388.664254
4062.5,1562.5,396.761089
4125,1562.5,397.3234006
4187.5,1562.5,407.6698599
4250,1562.5,418.5707707
4312.5,1562.5,427.6761413
4375,1562.5,432.3453559
4437.5,1562.5,445.6888099
4500,1562.5,453.6667194
4562.5,1562.5,456.0359705
4625,1562.5,455.1863815
4687.5,1562.5,448.2978643
4750,1562.5,456.1975723
4812.5,1562.5,469.5270267
4875,1562.5,474.3171645
4937.5,1562.5,481.3675009
5000,1562.5,488.0356678
5062.5,1562.5,487.3047011
5125,1562.5,482.00692
5187.5,1562.5,483.2438957
5250,1562.5,476.8349669
5312.5,1562.5,474.1821581
5375,1562.5,476.1254306
5437.5,1562.5,472.7548035
5500,1562.5,470.7595212
5562.5,1562.5,474.7762802
5625,1562.5,482.7403967
5687.5,1562.5,481.5658882
5750,1562.5,470.9395766
5812.5,1562.5,474.2535228
5875,1562.5,478.8295416
5937.5,1562.5,484.9649051
6000,1562.5,484.3424998
6062.5,1562.5,476.7872316
6125,1562.5,469.9359566
6187.5,1562.5,468.1768449
6250,1562.5,464.4405763
6312.5,1562.5,452.5248739
6375,1562.5,446.2486258
6437.5,1562.5,444.5967799
6500,1562.5,429.2433745
6562.5,1562.5,434.1075818
6625,1562.5,432.1053377
6687.5,1562.5,433.595157
6750,1562.5,434.8808678
6812.5,1562.5,422.4471433
6875,1562.5,414.3793925
6937.5,1562.5,418.1843828
7000,1562.5,427.0763326
7062.5,1562.5,426.4855874
7125,1562.5,414.2964301
7187.5,1562.5,408.1420824
7250,1562.5,408.4207599
7312.5,1562.5,418.0738915
7375,1562.5,410.1318729
7437.5,1562.5,405.977922
7500,1562.5,410.1812204
7562.5,1562.5,403.4855903
7625,1562.5,409.6374295
7687.5,1562.5,409.0052853
7750,1562.5,405.4921973
7812.5,1562.5,398.4279046
7875,1562.5,396.8950673
7937.5,1562.5,406.4178422
8000,1562.5,410.7331208
8062.5,1562.5,397.1800767
8125,1562.5,385.3894294
8187.5,1562.5,380.5458015
8250,1562.5,375.0153823
8312.5,1562.5,361.1659207
8375,1562.5,353.3770266
8437.5,1562.5,346.9574078
8500,1562.5,344.4159547
8562.5,1562.5,325.234187
8625,1562.5,306.9172504
8687.5,1562.5,296.6891502
8750,1562.5,281.1518741
8812.5,1562.5,262.6625399
8875,1562.5,244.3945327
8937.5,1562.5,228.9414854
9000,1562.5,209.7454162
1000,1625,74.6040964
1062.5,1625,89.00197731
1125,1625,109.0701305
1187.5,1625,121.2439186
1250,1625,117.494805
1312.5,1625,134.9486982
1375,1625,148.8082126
1437.5,1625,160.3997474
1500,1625,170.8000731
1562.5,1625,165.5225649
1625,1625,165.9718195
1687.5,1625,172.9365361
1750,1625,171.1845091
1812.5,1625,176.3146455
1875,1625,178.5832616
1937.5,1625,182.4610203
2000,1625,195.8317318
2062.5,1625,208.0672813
2125,1625,227.2644232
2187.5,1625,241.2666225
2250,1625,250.1976846
2312.5,1625,267.705259
2375,1625,284.4419531
2437.5,1625,291.8643205
2500,1625,294.1327213
2562.5,1625,292.6764292
2625,1625,291.6510773
2687.5,1625,294.8435194
2750,1625,300.9629682
2812.5,1625,300.9721906
2875,1625,296.1131854
2937.5,1625,300.2852137
3000,1625,301.8425896
3062.5,1625,313.3096599
3125,1625,323.6321261
3187.5,1625,326.0584564
3250,1625,329.8069089
3312.5,1625,329.6010038
3375,1625,328.006695
3437.5,1625,335.2387677
3500,1625,343.3188456
3562.5,1625,339.3266927
3625,1625,339.5965283
3687.5,1625,343.8855884
3750,1625,349.6524291
3812.5,1625,363.1369676
3875,1625,379.5362087
3937.5,1625,390.1463493
4000,1625,400.8282271
4062.5,1625,403.0011884
4125,1625,407.6962325
4187.5,1625,416.1976827
4250,1625,422.9279498
4312.5,1625,429.0152892
4375,1625,436.8743258
4437.5,1625,442.0908874
4500,1625,455.2306524
4562.5,1625,457.92869
4625,1625,451.4284521
4687.5,1625,439.0924038
4750,1625,442.5265997
4812.5,1625,461.1155048
4875,1625,478.7099064
4937.5,1625,488.5787188
5000,1625,492.3886623
5062.5,1625,503.2116479
5125,1625,496.7536605
5187.5,1625,497.7781184
5250,1625,493.8511972
5312.5,1625,495.8809172
5375,1625,485.6151497
5437.5,1625,478.8911614
5500,1625,473.7634199
5562.5,1625,482.7066958
5625,1625,492.434391
5687.5,1625,486.446731
5750,1625,471.4373641
5812.5,1625,475.2432455
5875,1625,480.8839376
5937.5,1625,475.6586636
6000,1625,469.436347
6062.5,1625,469.3209865
6125,1625,469.9200537
6187.5,1625,463.5575059
6250,1625,461.4704218
6312.5,1625,457.5841239
6375,1625,448.8309377
6437.5,1625,444.8107657
6500,1625,429.8568443
6562.5,1625,431.6474585
6625,1625,435.0779248
6687.5,1625,439.3890709
6750,1625,444.9393267
6812.5,1625,432.3898157
6875,1625,426.9710572
6937.5,1625,424.7804306
7000,1625,430.4219353
7062.5,1625,423.8147243
7125,1625,420.7107854
7187.5,1625,415.1692152
7250,1625,415.5583472
7312.5,1625,421.0326745
7375,1625,407.3016636
7437.5,1625,403.1474667
7500,1625,404.8232494
7562.5,1625,408.6467285
7625,1625,413.1940352
7687.5,1625,413.8162207
7750,1625,410.3183355
7812.5,1625,408.096395
7875,1625,399.694093
7937.5,1625,401.2772925
8000,1625,412.1678764
8062.5,1625,401.7247238
8125,1625,382.6128721
8187.5,1625,373.7137967
8250,1625,372.9953362
8312.5,1625,366.6403761
8375,1625,359.2002077
8437.5,1625,352.1168118
8500,1625,344.8297918
8562.5,1625,330.5364164
8625,1625,311.3039181
8687.5,1625,301.5457497
8750,1625,283.1170315
8812.5,1625,268.2817122
8875,1625,254.4873536
8937.5,1625,238.4735014
9000,1625,219.3420824
1000,1687.5,71.08847652
1062.5,1687.5,90.74737952
1125,1687.5,108.2118328
1187.5,1687.5,110.7796325
1250,1687.5,110.6904782
1312.5,1687.5,127.0249845
1375,1687.5,146.5686781
1437.5,1687.5,158.1730945
1500,1687.5,168.9442849
1562.5,1687.5,162.7861319
1625,1687.5,162.1702483
1687.5,1687.5,169.7504059
1750,1687.5,174.9433242
1812.5,1687.5,181.7882542
1875,1687.5,184.4211688
1937.5,1687.5,188.7726624
2000,1687.5,200.8516609
2062.5,1687.5,206.2744171
2125,1687.5,227.5150017
2187.5,1687.5,238.5153782
2250,1687.5,254.8192061
2312.5,1687.5,266.1043198
2375,1687.5,277.0597159
2437.5,1687.5,287.3134502
2500,1687.5,294.6088314
2562.5,1687.5,289.0228499
2625,1687.5,287.916089
2687.5,1687.5,287.801226
2750,1687.5,290.8410929
2812.5,1687.5,292.0000618
2875,1687.5,290.7299509
2937.5,1687.5,297.8365915
3000,1687.5,301.3896502
3062.5,1687.5,311.1059879
3125,1687.5,322.2775029
3187.5,1687.5,331.7209842
3250,1687.5,341.511287
3312.5,1687.5,345.6985234
3375,1687.5,340.7511477
3437.5,1687.5,342.5076395
3500,1687.5,352.4680033
3562.5,1687.5,353.0370392
3625,1687.5,350.5327943
3687.5,1687.5,353.0513022
3750,1687.5,361.0385133
3812.5,1687.5,373.8203646
3875,1687.5,388.046131
3937.5,1687.5,394.1976371
4000,1687.5,404.8513157
4062.5,1687.5,402.2990759
4125,1687.5,411.5785476
4187.5,1687.5,415.9833268
4250,1687.5,427.1970093
4312.5,1687.5,433.8369594
4375,1687.5,436.3546163
4437.5,1687.5,442.4502557
4500,1687.5,453.6868267
4562.5,1687.5,456.7251869
4625,1687.5,460.7214422
4687.5,1687.5,455.4766097
4750,1687.5,452.3908123
4812.5,1687.5,470.7567397
4875,1687.5,476.4780962
4937.5,1687.5,487.5314643
5000,1687.5,503.2698481
5062.5,1687.5,502.4520489
5125,1687.5,502.7259058
5187.5,1687.5,504.6128719
5250,1687.5,504.1170612
5312.5,1687.5,495.8217663
5375,1687.5,492.6483261
5437.5,1687.5,494.5024418
5500,1687.5,487.6445073
5562.5,1687.5,495.807923
5625,1687.5,498.0730745
5687.5,1687.5,489.8140829
5750,1687.5,486.153062
5812.5,1687.5,477.464119
5875,1687.5,478.2713113
5937.5,1687.5,472.2080363
6000,1687.5,471.5507549
6062.5,1687.5,477.4391166
6125,1687.5,478.306315
6187.5,1687.5,466.3165343
6250,1687.5,461.4237473
6312.5,1687.5,455.3821585
6375,1687.5,447.0346743
6437.5,1687.5,441.6120752
6500,1687.5,439.8140068
6562.5,1687.5,435.1119109
6625,1687.5,437.497745
6687.5,1687.5,437.9939493
6750,1687.5,445.0879599
6812.5,1687.5,436.5932246
6875,1687.5,430.055053
6937.5,1687.5,427.9910935
7000,1687.5,435.6293611
7062.5,1687.5,429.0818288
7125,1687.5,425.6572137
7187.5,1687.5,427.5347228
7250,1687.5,428.9322529
7312.5,1687.5,421.1427006
7375,1687.5,409.4207185
7437.5,1687.5,411.876374
7500,1687.5,410.0554411
7562.5,1687.5,408.1416299
7625,1687.5,408.4698437
7687.5,1687.5,411.7012158
7750,1687.5,411.4029562
7812.5,1687.5,411.711239
7875,1687.5,419.767333
7937.5,1687.5,412.5747691
8000,1687.5,409.6124735
8062.5,1687.5,400.5594877
8125,1687.5,386.2309863
8187.5,1687.5,382.2354573
8250,1687.5,375.3208944
8312.5,1687.5,366.8002839
8375,1687.5,365.8375413
8437.5,1687.5,360.9505203
8500,1687.5,355.0834724
8562.5,1687.5,341.1552535
8625,1687.5,326.981746
8687.5,1687.5,310.0740637
8750,1687.5,294.4242203
8812.5,1687.5,282.752959
8875,1687.5,263.7234935
8937.5,1687.5,244.0840772
9000,1687.5,228.8981843
1000,1750,65.13983087
1062.5,1750,81.82347944
1125,1750,96.53009704
1187.5,1750,97.1239058
1250,1750,107.5593785
1312.5,1750,121.8066365
1375,1750,141.0440788
1437.5,1750,155.0389826
1500,1750,163.5597482
1562.5,1750,169.710402
1625,1750,165.5107861
1687.5,1750,169.4939407
1750,1750,180.3607226
1812.5,1750,183.3930266
1875,1750,191.8994892
1937.5,1750,198.9821768
2000,1750,204.1105122
2062.5,1750,211.7821568
2125,1750,219.6075991
2187.5,1750,236.460222
2250,1750,253.1743325
2312.5,1750,266.4301211
2375,1750,277.2726546
2437.5,1750,288.8381747
2500,1750,289.7791345
2562.5,1750,281.1622643
2625,1750,276.7571766
2687.5,1750,277.4268921
2750,1750,285.1040654
2812.5,1750,285.7763173
2875,1750,291.2622253
2937.5,1750,293.9979132
3000,1750,305.8575512
3062.5,1750,319.4076178
3125,1750,326.4924315
3187.5,1750,341.4326868
3250,1750,348.007765
3312.5,1750,355.8952998
3375,1750,350.8277168
3437.5,1750,345.7541739
3500,1750,357.6594605
3562.5,1750,354.5613638
3625,1750,349.6716273
3687.5,1750,367.6490889
3750,1750,374.5261771
3812.5,1750,387.5844825
3875,1750,397.397509
3937.5,1750,403.3646177
4000,1750,413.9666906
4062.5,1750,420.9947719
4125,1750,422.1278572
4187.5,1750,428.6261384
4250,1750,433.248189
4312.5,1750,432.8507988
4375,1750,433.6772452
4437.5,1750,442.4130577
4500,1750,447.3084619
4562.5,1750,453.6140537
4625,1750,462.4655034
4687.5,1750,462.2156959
4750,1750,469.9656085
4812.5,1750,482.1906535
4875,1750,486.7831174
4937.5,1750,494.9381885
5000,1750,505.0670106
5062.5,1750,504.6304083
5125,1750,504.5286493
5187.5,1750,502.1725271
5250,1750,507.8932938
5312.5,1750,498.4088478
5375,1750,500.140719
5437.5,1750,505.3369368
5500,1750,502.646488
5562.5,1750,499.7468348
5625,1750,501.42547
5687.5,1750,498.1675538
5750,1750,497.657411
5812.5,1750,484.6106421
5875,1750,476.995206
5937.5,1750,476.1394054
6000,1750,474.243504
6062.5,1750,471.8445287
6125,1750,476.7584016
6187.5,1750,467.0868002
6250,1750,458.1834048
6312.5,1750,454.4310434
6375,1750,451.3141389
6437.5,1750,446.4659268
6500,1750,442.0944107
6562.5,1750,437.9938396
6625,1750,432.4627219
6687.5,1750,444.7059312
6750,1750,442.4309701
6812.5,1750,440.7253034
6875,1750,435.8965031
6937.5,1750,429.6717731
7000,1750,429.6766597
7062.5,1750,430.7583802
7125,1750,430.3059683
7187.5,1750,432.8404868
7250,1750,427.1463165
7312.5,1750,420.2692372
7375,1750,406.5860028
7437.5,1750,411.0114767
7500,1750,411.3368408
7562.5,1750,403.7017638
7625,1750,408.1505991
7687.5,1750,413.5219166
7750,1750,416.1029433
7812.5,1750,422.7515586
7875,1750,431.0821968
7937.5,1750,423.1749693
8000,1750,411.60526
8062.5,1750,397.2261052
8125,1750,388.2859993
8187.5,1750,383.0405836
8250,1750,380.1522306
8312.5,1750,377.7625575
8375,1750,373.7214624
8437.5,1750,371.7821893
8500,1750,371.2217766
8562.5,1750,354.4945991
8625,1750,338.1361784
8687.5,1750,320.5700424
8750,1750,304.450154
8812.5,1750,289.4838262
8875,1750,277.3939884
8937.5,1750,261.3345746
9000,1750,241.7513719
1000,1812.5,78.69307991
1062.5,1812.5,90.38467093
1125,1812.5,100.5937969
1187.5,1812.5,104.3974008
1250,1812.5,109.726459
1312.5,1812.5,128.6728657
1375,1812.5,147.6509562
1437.5,1812.5,154.1888737
1500,1812.5,165.462528
1562.5,1812.5,167.9998675
1625,1812.5,167.5414895
1687.5,1812.5,174.7962402
1750,1812.5,182.3113727
1812.5,1812.5,192.3182581
1875,1812.5,195.8942724
1937.5,1812.5,206.661814
2000,1812.5,212.3996465
2062.5,1812.5,221.3940923
2125,1812.5,231.5223484
2187.5,1812.5,236.9127044
2250,1812.5,250.0719223
2312.5,1812.5,263.3132722
2375,1812.5,272.3123155
2437.5,1812.5,274.4033894
2500,1812.5,286.5918875
2562.5,1812.5,281.1551723
2625,1812.5,275.5088529
2687.5,1812.5,281.9487758
2750,1812.5,280.6365965
2812.5,1812.5,280.5384817
2875,1812.5,285.6455035
2937.5,1812.5,296.1830786
3000,1812.5,307.9234559
3062.5,1812.5,322.2974058
3125,1812.5,323.0224215
3187.5,1812.5,337.2032309
3250,1812.5,353.7261784
3312.5,1812.5,357.6820577
3375,1812.5,357.8419183
3437.5,1812.5,353.5732063
3500,1812.5,371.7147769
3562.5,1812.5,368.7182265
3625,1812.5,374.8134636
3687.5,1812.5,382.6057017
3750,1812.5,381.6341993
3812.5,1812.5,388.4883086
3875,1812.5,398.2211728
3937.5,1812.5,407.5265526
4000,1812.5,416.8537388
4062.5,1812.5,420.7890906
4125,1812.5,426.2215891
4187.5,1812.5,437.7337394
4250,1812.5,441.864366
4312.5,1812.5,441.3012353
4375,1812.5,434.2430764
4437.5,1812.5,444.2776877
4500,1812.5,453.4299898
4562.5,1812.5,466.3042203
4625,1812.5,475.9263557
4687.5,1812.5,477.1944545
4750,1812.5,479.2965401
4812.5,1812.5,487.0617644
4875,1812.5,497.6479927
4937.5,1812.5,510.4327673
5000,1812.5,515.4314057
5062.5,1812.5,516.6974759
5125,1812.5,524.4648374
5187.5,1812.5,525.3937419
5250,1812.5,525.5114731
5312.5,1812.5,523.2565702
5375,1812.5,522.417554
5437.5,1812.5,521.2995445
5500,1812.5,511.1263643
5562.5,1812.5,507.0736043
5625,1812.5,509.2776996
5687.5,1812.5,507.3656112
5750,1812.5,497.1749358
5812.5,1812.5,484.6257861
5875,1812.5,483.5714404
5937.5,1812.5,479.3919377
6000,1812.5,473.3702482
6062.5,1812.5,470.7225624
6125,1812.5,469.1735263
6187.5,1812.5,459.1840763
6250,1812.5,455.9153031
6312.5,1812.5,446.9874115
6375,1812.5,449.6427899
6437.5,1812.5,447.9091826
6500,1812.5,444.9419755
6562.5,1812.5,441.1691722
6625,1812.5,434.1279482
6687.5,1812.5,436.7094461
6750,1812.5,439.3379819
6812.5,1812.5,439.809303
6875,1812.5,432.9259629
6937.5,1812.5,437.5386571
7000,1812.5,434.2916328
7062.5,1812.5,444.4077847
7125,1812.5,438.4639497
7187.5,1812.5,437.0112228
7250,1812.5,440.7100281
7312.5,1812.5,426.9611953
7375,1812.5,417.7447092
7437.5,1812.5,417.4550943
7500,1812.5,423.3560683
7562.5,1812.5,418.6090724
7625,1812.5,416.4117909
7687.5,1812.5,419.7184268
7750,1812.5,419.334376
7812.5,1812.5,424.8196565
7875,1812.5,428.6185598
7937.5,1812.5,422.278886
8000,1812.5,412.1710487
8062.5,1812.5,405.7559256
8125,1812.5,395.3077857
8187.5,1812.5,389.2450393
8250,1812.5,380.8731773
8312.5,1812.5,384.629274
8375,1812.5,378.9684561
8437.5,1812.5,379.1972734
8500,1812.5,369.624895
8562.5,1812.5,358.1963468
8625,1812.5,343.1708555
8687.5,1812.5,331.9106782
8750,1812.5,317.3466909
8812.5,1812.5,298.659778
8875,1812.5,289.7555389
8937.5,1812.5,275.2844142
9000,1812.5,251.787143
1000,1875,82.51547205
1062.5,1875,99.32211862
1125,1875,108.5099127
1187.5,1875,111.388799
